  -3.5000000e+00   3.4210863e+00
  -3.5000000e+00  -3.5610112e+00
  -3.4060403e+00   3.4887802e+00
  -3.4060403e+00  -3.7831670e+00
  -3.3120805e+00   3.8329124e+00
  -3.3120805e+00  -3.4984561e+00
  -3.2181208e+00   3.1027317e+00
  -3.2181208e+00  -3.6356401e+00
  -3.1241611e+00   3.8208020e+00
  -3.1241611e+00  -3.8771565e+00
  -3.0302013e+00   3.6493587e+00
  -3.0302013e+00  -3.2633753e+00
  -2.9362416e+00   3.7106649e+00
  -2.9362416e+00  -3.8946651e+00
  -2.8422819e+00   3.9586045e+00
  -2.8422819e+00  -3.5763071e+00
  -2.7483221e+00   3.5601134e+00
  -2.7483221e+00  -3.9012172e+00
  -2.6543624e+00   3.4831177e+00
  -2.6543624e+00  -3.8463752e+00
  -2.5604027e+00   3.3084698e+00
  -2.5604027e+00  -3.8690836e+00
  -2.4664430e+00   3.3435186e+00
  -2.4664430e+00  -3.3369396e+00
  -2.3724832e+00   3.5162027e+00
  -2.3724832e+00  -3.2033331e+00
  -2.2785235e+00   3.5765956e+00
  -2.2785235e+00  -3.9331260e+00
  -2.1845638e+00   3.2484824e+00
  -2.1845638e+00  -3.0913206e+00
  -2.0906040e+00   3.8895085e+00
  -2.0906040e+00  -3.0101938e+00
  -1.9966443e+00   3.3236555e+00
  -1.9966443e+00  -3.0125795e+00
  -1.9026846e+00   3.6138648e+00
  -1.9026846e+00  -3.3479185e+00
  -1.8087248e+00   3.6013461e+00
  -1.8087248e+00  -3.2022057e+00
  -1.7147651e+00   3.6104466e+00
  -1.7147651e+00  -3.6227613e+00
  -1.6208054e+00   3.1746466e+00
  -1.6208054e+00  -3.9400858e+00
  -1.5268456e+00   3.1523526e+00
  -1.5268456e+00  -3.6165814e+00
  -1.4328859e+00   3.0130839e+00
  -1.4328859e+00  -3.0346265e+00
  -1.3389262e+00   3.3181869e+00
  -1.3389262e+00  -3.0443963e+00
  -1.2449664e+00   3.0289597e+00
  -1.2449664e+00  -3.6028212e+00
  -1.1510067e+00   3.2778100e+00
  -1.1510067e+00  -3.6381469e+00
  -1.0570470e+00   3.7804533e+00
  -1.0570470e+00  -3.5543360e+00
  -9.6308725e-01   3.0573123e+00
  -9.6308725e-01  -3.9520057e+00
  -8.6912752e-01   3.5308149e+00
  -8.6912752e-01  -3.2332319e+00
  -7.7516779e-01   3.6146292e+00
  -7.7516779e-01  -3.0675671e+00
  -6.8120805e-01   3.7815767e+00
  -6.8120805e-01  -3.2450973e+00
  -5.8724832e-01   3.3262172e+00
  -5.8724832e-01  -3.4780187e+00
  -4.9328859e-01   3.6455793e+00
  -4.9328859e-01  -3.4887615e+00
